CustomerID,Recency,Frequency,MonetaryValue,R rank_norm,F rank_norm,M rank_norm,RFM_Score,CustomerID_Segment
14045.0,108,42,9660.63,48.82,43.63,95.47,7292.05,Mid Value Customers
14046.0,283,14,154.99,32.29,17.58,10.8,1605.75,Lost Customers
14047.0,8,158,4158.73,89.37,77.9,86.57,8438.9,High Value Customers
14048.0,276,144,713.89,32.92,75.9,45.25,5259.55,Lost Customers
14049.0,16,1087,13064.03,82.19,98.99,97.17,9546.9,Top Customers
14050.0,31,54,746.36,70.99,51.2,46.45,5155.6,Lost Customers
14051.0,0,328,22104.5,100.0,90.72,98.69,9649.55,Top Customers
14052.0,19,121,480.81,79.5,71.78,35.17,5280.25,Lost Customers
14053.0,123,9,572.3,47.11,11.22,39.58,3220.15,Lost Customers
14054.0,64,6,92.46,57.8,7.47,4.85,1357.85,Lost Customers
14055.0,105,33,1520.96,49.49,36.94,66.27,5495.4,Lost Customers
14056.0,0,1110,8124.4,100.0,99.08,94.13,9649.55,Top Customers
14057.0,23,454,8338.28,76.28,94.36,94.41,9167.55,Top Customers
14058.0,462,24,469.19,14.75,28.9,34.7,2996.75,Lost Customers
14059.0,266,8,183.6,33.74,10.01,13.7,1559.9,Lost Customers
14060.0,4,260,9503.14,93.18,87.11,95.36,9255.8,Top Customers
14061.0,506,19,917.43,12.0,23.5,52.32,3762.6,Lost Customers
14062.0,9,345,25434.83,87.86,91.26,98.91,9495.75,Top Customers
14063.0,430,44,-3767.2,17.37,44.93,0.12,1615.05,Lost Customers
14064.0,28,244,3039.75,73.28,86.12,81.35,8157.05,High Value Customers
14065.0,388,50,889.37,23.79,48.75,51.14,4632.05,Lost Customers
14066.0,266,7,152.55,33.74,8.78,10.54,1349.2,Lost Customers
14067.0,63,52,374.7,58.45,49.87,28.88,3961.25,Lost Customers
14068.0,319,109,1504.97,29.88,69.52,66.02,6164.9,Low Value Customers
14069.0,514,41,230.06,11.54,42.86,17.6,2426.9,Lost Customers
14070.0,684,41,326.55,2.12,42.86,25.09,2697.55,Lost Customers
14071.0,3,332,1307.41,94.77,90.81,62.79,7599.3,Mid Value Customers
14072.0,666,19,390.85,3.25,23.5,30.11,2409.8,Lost Customers
14073.0,20,14,139.54,78.99,17.58,9.46,2232.55,Lost Customers
14074.0,622,6,219.4,5.51,7.47,16.76,1228.55,Lost Customers
14075.0,4,81,1734.87,93.18,61.82,69.57,7078.65,Mid Value Customers
14076.0,128,44,122.47,46.6,44.93,7.61,2465.45,Lost Customers
14077.0,40,56,615.08,66.84,52.0,41.42,4840.7,Lost Customers
14078.0,101,148,1692.63,49.79,76.67,68.9,6836.45,Low Value Customers
14079.0,124,13,618.73,47.05,16.36,41.6,3484.55,Lost Customers
14080.0,32,84,1075.73,70.33,62.88,57.19,6086.8,Low Value Customers
14081.0,266,853,5250.05,33.74,98.22,89.95,8399.95,High Value Customers
14082.0,364,65,413.36,27.9,55.92,31.5,3828.6,Lost Customers
14083.0,3,185,1407.26,94.77,81.29,64.54,7409.95,Mid Value Customers
14084.0,511,7,150.5,11.76,8.78,10.34,1008.5,Lost Customers
14085.0,1,1046,10092.22,98.33,98.87,95.88,9714.45,Top Customers
14086.0,462,1,39.95,14.75,1.28,2.52,398.25,Lost Customers
14087.0,2,215,803.47,96.7,83.89,48.64,6642.4,Low Value Customers
14088.0,9,686,62400.02,87.86,97.25,99.66,9716.7,Top Customers
14089.0,56,13,161.0,61.03,16.36,11.46,2036.55,Lost Customers
14090.0,324,1,76.32,29.58,1.28,3.99,701.55,Lost Customers
14091.0,653,13,9530.08,3.83,16.36,95.39,5794.7,Lost Customers
14092.0,7,376,7209.74,90.93,92.52,93.27,9269.4,Top Customers
14093.0,11,100,442.85,85.58,67.6,33.42,5149.8,Lost Customers
14094.0,439,44,334.27,16.3,44.93,25.77,3009.75,Lost Customers
14095.0,722,1,2.95,1.51,1.28,1.8,160.05,Lost Customers
14096.0,3,5128,57120.91,94.77,99.93,99.61,9898.0,Top Customers
14097.0,480,40,422.86,13.38,42.17,32.3,3242.3,Lost Customers
14098.0,36,21,147.35,68.57,25.91,10.09,2360.8,Lost Customers
14099.0,15,526,5700.51,83.2,95.62,90.88,9115.0,Top Customers
14100.0,137,25,194.9,45.68,29.79,14.64,2384.1,Lost Customers
14101.0,73,91,9942.13,55.08,65.14,95.79,8048.85,High Value Customers
14102.0,4,63,1314.73,93.18,55.18,63.01,6518.65,Low Value Customers
14103.0,664,1,0.0,3.35,1.28,1.57,175.0,Lost Customers
14104.0,154,135,771.58,43.97,74.29,47.26,5487.55,Lost Customers
14105.0,84,293,5703.98,52.42,89.09,90.9,8458.5,High Value Customers
14106.0,736,1,214.8,0.24,1.28,16.25,935.75,Lost Customers
14107.0,51,239,4853.7,62.6,85.7,88.93,8401.15,High Value Customers
14108.0,30,55,1041.21,71.71,51.64,56.12,5711.45,Lost Customers
14109.0,22,14,80.2,77.15,17.58,4.22,1916.75,Lost Customers
14110.0,3,403,12957.6,94.77,93.35,97.14,9564.75,Top Customers
14111.0,13,11,688.6,84.69,13.69,44.4,4123.05,Lost Customers
14112.0,22,358,5524.51,77.15,91.89,90.41,8886.5,High Value Customers
14113.0,3,145,6156.75,94.77,76.11,91.7,8748.35,High Value Customers
14114.0,273,74,1364.09,33.22,59.61,63.93,5802.75,Lost Customers
14115.0,501,22,622.67,12.31,26.89,41.69,3284.3,Lost Customers
14116.0,19,72,1382.74,79.5,58.71,64.14,6481.5,Low Value Customers
14117.0,143,3,90.0,45.08,4.01,4.67,1053.35,Lost Customers
14118.0,428,15,458.45,17.82,18.66,34.28,2712.5,Lost Customers
14119.0,353,12,163.47,28.7,15.05,11.8,1531.0,Lost Customers
14120.0,429,1,-23.8,17.58,1.28,1.03,358.75,Lost Customers
14121.0,3,161,2740.3,94.77,78.24,79.18,8123.65,High Value Customers
14122.0,394,16,309.77,22.83,19.82,23.66,2238.35,Lost Customers
14123.0,732,24,436.18,0.56,28.9,32.99,2689.85,Lost Customers
14124.0,83,5,419.58,52.65,6.13,31.99,2733.1,Lost Customers
14125.0,10,166,2740.43,86.63,78.92,79.2,8023.05,High Value Customers
14126.0,7,44,1109.96,90.93,44.93,58.08,5906.25,Lost Customers
14127.0,122,117,1900.08,47.19,71.05,71.69,6782.3,Low Value Customers
14128.0,60,66,909.36,59.29,56.26,52.02,5438.25,Lost Customers
14129.0,1,109,2591.34,98.33,69.52,78.34,7869.25,Mid Value Customers
14130.0,318,220,1882.67,29.97,84.25,71.39,6903.5,Low Value Customers
14131.0,648,46,187.87,4.06,46.4,14.05,2225.65,Lost Customers
14132.0,1,201,3580.13,98.33,82.64,84.23,8586.8,High Value Customers
14133.0,129,38,895.84,46.47,40.81,51.41,4748.9,Lost Customers
14134.0,382,180,11123.35,24.83,80.59,96.28,8085.55,High Value Customers
14135.0,1,220,9605.05,98.33,84.25,95.44,9251.65,Top Customers
14136.0,400,108,1553.96,21.89,69.32,66.9,6087.45,Low Value Customers
14137.0,681,14,294.1,2.4,17.58,22.15,1781.65,Lost Customers
14138.0,1,46,982.38,98.33,46.4,54.33,5855.1,Lost Customers
14139.0,45,69,1086.8,64.82,57.55,57.51,5861.85,Lost Customers
14140.0,3,67,920.05,94.77,56.61,52.42,6002.95,Low Value Customers
14141.0,2,46,879.03,96.7,46.4,50.91,5642.55,Lost Customers
14142.0,372,48,967.75,26.92,47.53,53.97,4798.05,Lost Customers
14143.0,133,7,115.8,46.11,8.78,7.09,1345.0,Lost Customers
14144.0,485,1,30.6,13.14,1.28,2.21,357.05,Lost Customers
14145.0,46,26,7006.05,64.47,30.7,93.08,7007.45,Mid Value Customers
14146.0,8,491,8208.87,89.37,95.14,94.28,9380.15,Top Customers
14147.0,48,33,2019.3,64.19,36.94,73.14,6093.75,Low Value Customers
14148.0,233,17,466.29,36.81,21.03,34.53,3082.2,Lost Customers
14149.0,212,40,259.43,38.37,42.17,20.08,2945.05,Lost Customers
14150.0,35,26,658.64,69.08,30.7,43.12,4328.8,Lost Customers
14151.0,672,45,666.7,2.96,45.72,43.55,3811.25,Lost Customers
14152.0,74,135,1975.44,54.66,74.29,72.57,7039.95,Mid Value Customers
14153.0,482,17,233.4,13.29,21.03,17.92,1815.85,Lost Customers
14154.0,238,294,6263.6,36.27,89.13,91.92,8273.55,High Value Customers
14155.0,265,6,118.75,33.9,7.47,7.29,1133.55,Lost Customers
14156.0,9,4118,296564.69,87.86,99.9,99.97,9813.25,Top Customers
14157.0,19,86,970.33,79.5,63.62,54.02,6072.2,Low Value Customers
14158.0,39,41,507.66,67.27,42.86,36.37,4295.2,Lost Customers
14159.0,19,1847,7571.88,79.5,99.7,93.6,9331.5,Top Customers
14160.0,609,107,8421.47,6.17,69.11,94.5,7363.35,Mid Value Customers
14161.0,215,277,3318.88,38.1,88.24,82.99,7783.15,Mid Value Customers
14162.0,173,25,289.36,41.94,29.79,21.81,2722.35,Lost Customers
14163.0,86,58,2594.62,51.98,52.95,78.39,6679.65,Low Value Customers
14164.0,70,29,1631.77,56.34,33.63,68.02,5595.1,Lost Customers
14165.0,275,24,122.54,33.04,28.9,7.62,1781.7,Lost Customers
14166.0,504,51,256.85,12.11,49.29,19.86,2752.65,Lost Customers
14167.0,38,115,1296.49,67.8,70.7,62.54,6577.7,Low Value Customers
14168.0,420,17,305.9,19.07,21.03,23.16,2190.75,Lost Customers
14169.0,430,64,624.43,17.37,55.54,41.77,4224.1,Lost Customers
14170.0,374,145,597.33,26.39,76.11,40.42,4902.25,Lost Customers
14171.0,97,64,498.79,50.25,55.54,36.03,4401.6,Lost Customers
14172.0,604,45,389.97,6.38,45.72,30.04,3119.5,Lost Customers
14173.0,10,34,566.95,86.63,37.73,39.3,4592.85,Lost Customers
14174.0,32,26,134.46,70.33,30.7,8.84,2462.15,Lost Customers
14175.0,50,369,7350.44,63.17,92.24,93.4,8851.75,High Value Customers
14176.0,296,38,913.11,31.6,40.81,52.15,4566.55,Lost Customers
14177.0,84,206,2224.39,52.42,83.17,75.36,7426.2,Mid Value Customers
14178.0,8,318,1620.93,89.37,90.26,67.87,7781.2,Mid Value Customers
14179.0,40,157,719.78,66.84,77.74,45.54,5839.5,Lost Customers
14180.0,10,300,6110.75,86.63,89.41,91.64,9021.95,Top Customers
14181.0,410,52,310.55,20.48,49.87,23.76,3110.1,Lost Customers
14182.0,443,52,660.07,16.01,49.87,43.23,4113.9,Lost Customers
14183.0,410,34,286.29,20.48,37.73,21.64,2629.3,Lost Customers
14184.0,66,24,452.89,57.11,28.9,33.98,3592.55,Lost Customers
14185.0,330,3,197.65,29.26,4.01,14.89,1378.15,Lost Customers
14186.0,426,104,1550.63,18.23,68.5,66.83,6004.1,Low Value Customers
14187.0,473,8,123.5,13.81,10.01,7.71,931.5,Lost Customers
14188.0,8,71,2018.91,89.37,58.31,73.12,7111.45,Mid Value Customers
14189.0,1,319,5764.62,98.33,90.32,91.03,9191.2,Top Customers
14190.0,665,1,79.9,3.32,1.28,4.2,319.2,Lost Customers
14191.0,1,271,4713.41,98.33,87.92,88.62,8986.65,High Value Customers
14192.0,387,14,293.74,23.95,17.58,22.06,2099.95,Lost Customers
14193.0,67,64,1210.19,56.89,55.54,60.45,5844.3,Lost Customers
14194.0,4,986,18442.87,93.18,98.67,98.32,9765.4,Top Customers
14195.0,201,22,2381.24,39.29,26.89,76.61,5609.6,Lost Customers
14196.0,106,6,335.52,49.24,7.47,25.85,2384.45,Lost Customers
14197.0,410,20,390.05,20.48,24.71,30.06,2701.8,Lost Customers
14198.0,3,97,1527.58,94.77,66.86,66.48,7083.75,Mid Value Customers
14199.0,217,20,916.5,37.87,24.71,52.27,4184.2,Lost Customers
14200.0,616,21,379.2,5.91,25.91,29.11,2467.0,Lost Customers
14201.0,59,57,1134.14,59.72,52.44,58.84,5705.2,Lost Customers
14202.0,380,29,847.76,25.3,33.63,50.12,4145.0,Lost Customers
14203.0,396,16,339.34,22.36,19.82,26.19,2370.45,Lost Customers
14204.0,1,220,1062.96,98.33,84.25,56.9,7131.95,Mid Value Customers
14205.0,10,140,1908.38,86.63,75.12,71.78,7500.95,Mid Value Customers
14206.0,238,73,1145.21,36.27,59.16,59.04,5566.05,Lost Customers
14207.0,687,2,157.8,2.05,3.05,11.11,733.3,Lost Customers
14208.0,94,35,567.05,50.7,38.64,39.31,4081.75,Lost Customers
14209.0,10,237,4937.37,86.63,85.51,89.13,8766.9,High Value Customers
14210.0,90,321,5814.32,51.32,90.42,91.15,8495.65,High Value Customers
14211.0,52,253,4301.69,62.09,86.74,87.08,8322.95,High Value Customers
14212.0,89,21,2190.14,51.43,25.91,75.09,5678.7,Lost Customers
14213.0,371,10,-1192.2,27.18,12.4,0.29,795.65,Lost Customers
14214.0,30,70,1000.23,71.71,57.96,54.75,5825.7,Lost Customers
14215.0,11,187,3404.53,85.58,81.47,83.36,8312.6,High Value Customers
14216.0,2,79,2142.39,96.7,61.18,74.54,7385.6,Mid Value Customers
14217.0,1,184,3206.87,98.33,81.17,82.48,8446.45,High Value Customers
14218.0,42,12,169.48,66.3,15.05,12.52,2134.6,Lost Customers
14219.0,3,43,633.83,94.77,44.3,42.14,5068.25,Lost Customers
14220.0,246,38,1515.0,35.54,40.81,66.21,5398.95,Lost Customers
14221.0,41,349,6506.59,66.6,91.53,92.36,8824.7,High Value Customers
14222.0,176,41,683.17,41.7,42.86,44.14,4339.0,Lost Customers
14223.0,91,61,975.23,51.18,54.33,54.12,5374.2,Lost Customers
14224.0,109,229,1897.9,48.69,84.85,71.61,7214.4,Mid Value Customers
14225.0,434,90,2015.12,16.83,64.84,73.07,6216.5,Low Value Customers
14226.0,28,104,2967.78,73.28,68.5,80.85,7600.95,Mid Value Customers
14227.0,25,388,6327.31,74.7,92.96,92.09,8974.25,High Value Customers
14228.0,437,38,745.5,16.38,40.81,46.43,4023.65,Lost Customers
14229.0,51,78,2468.99,62.6,60.95,77.4,7024.5,Mid Value Customers
14230.0,435,33,979.8,16.69,36.94,54.26,4342.85,Lost Customers
14231.0,178,73,1131.97,41.46,59.16,58.77,5629.05,Lost Customers
14232.0,31,118,2043.93,70.99,71.21,73.48,7242.55,Mid Value Customers
14233.0,43,77,2766.96,65.83,60.7,79.45,7178.2,Mid Value Customers
14234.0,21,147,775.46,78.17,76.49,47.49,6079.2,Low Value Customers
14235.0,9,149,4666.99,87.86,76.76,88.51,8488.75,High Value Customers
14236.0,80,49,1732.74,53.12,48.15,69.54,6066.0,Low Value Customers
14237.0,372,27,627.04,26.92,31.66,41.87,3656.45,Lost Customers
14238.0,325,13,434.23,29.49,16.36,32.94,2744.85,Lost Customers
14239.0,42,215,4203.72,66.3,83.89,86.76,8283.0,High Value Customers
14240.0,29,61,1247.49,72.46,54.33,61.19,6082.25,Low Value Customers
14241.0,183,12,333.7,41.1,15.05,25.72,2482.6,Lost Customers
14242.0,234,16,280.55,36.68,19.82,21.27,2314.65,Lost Customers
14243.0,8,374,7365.36,89.37,92.42,93.42,9251.25,Top Customers
14244.0,658,20,354.82,3.62,24.71,27.57,2311.95,Lost Customers
14245.0,175,112,1677.48,41.8,70.15,68.63,6506.15,Low Value Customers
14246.0,110,75,1474.06,48.62,59.98,65.72,6143.3,Low Value Customers
14247.0,277,114,769.71,32.8,70.52,47.12,5199.2,Lost Customers
14248.0,317,47,1032.95,30.08,46.95,55.92,4935.3,Lost Customers
14249.0,410,272,5625.46,20.48,88.0,90.71,7936.25,Mid Value Customers
14250.0,6,111,1904.05,91.94,69.94,71.71,7421.35,Mid Value Customers
14251.0,1,78,2879.7,98.33,60.95,80.21,7715.0,Mid Value Customers
14252.0,380,10,350.99,25.3,12.4,27.26,2250.8,Lost Customers
14253.0,492,12,363.4,12.79,15.05,28.26,2197.65,Lost Customers
14254.0,432,23,601.03,17.05,27.91,40.69,3331.0,Lost Customers
14255.0,545,4,-1441.6,9.87,4.97,0.27,312.0,Lost Customers
14256.0,253,138,2397.34,34.97,74.69,76.79,6988.7,Low Value Customers
14257.0,50,241,5942.0,63.17,85.85,91.33,8546.2,High Value Customers
14258.0,8,312,31027.35,89.37,89.99,99.18,9495.15,Top Customers
14259.0,141,5,120.0,45.36,6.13,7.42,1272.4,Lost Customers
14260.0,470,51,824.28,14.09,49.29,49.16,4393.85,Lost Customers
14261.0,50,52,1163.45,63.17,49.87,59.47,5714.5,Lost Customers
14262.0,7,143,2618.23,90.93,75.68,78.59,7956.8,Mid Value Customers
14263.0,422,16,322.93,18.71,19.82,24.81,2239.8,Lost Customers
14264.0,154,82,1461.36,43.97,62.17,65.52,6128.25,Low Value Customers
14265.0,108,79,1373.35,48.82,61.18,64.02,6088.8,Low Value Customers
14266.0,427,1,40.56,18.05,1.28,2.56,449.95,Lost Customers
14267.0,150,68,1259.19,44.4,57.05,61.49,5759.45,Lost Customers
14268.0,470,19,354.85,14.09,23.5,27.58,2433.25,Lost Customers
14269.0,434,20,261.68,16.83,24.71,20.25,2107.5,Lost Customers
14270.0,331,29,492.65,29.21,33.63,35.75,3413.3,Lost Customers
14271.0,225,38,219.13,37.29,40.81,16.69,2701.6,Lost Customers
14272.0,73,64,920.81,55.08,55.54,52.44,5376.6,Lost Customers
14273.0,50,29,559.97,63.17,33.63,38.96,4099.25,Lost Customers
14274.0,685,15,256.6,2.09,18.66,19.82,1681.25,Lost Customers
14275.0,395,23,1189.38,22.56,27.91,60.08,4480.1,Lost Customers
14276.0,87,144,1929.32,51.76,75.9,72.03,7015.05,Mid Value Customers
14277.0,14,465,4324.47,84.13,94.57,87.26,8898.35,High Value Customers
14278.0,409,13,205.83,20.72,16.36,15.53,1655.75,Lost Customers
14279.0,520,3,191.86,11.23,4.01,14.46,1084.05,Lost Customers
14280.0,196,8,134.04,39.79,10.01,8.77,1379.5,Lost Customers
14281.0,407,7,245.15,21.02,8.78,18.97,1622.05,Lost Customers
14282.0,2,240,7844.66,96.7,85.75,93.89,9186.95,Top Customers
14283.0,462,41,628.44,14.75,42.86,41.92,3812.65,Lost Customers
14284.0,30,69,1282.85,71.71,57.55,62.3,6228.65,Low Value Customers
14285.0,20,62,3158.64,78.99,54.77,82.13,7345.1,Mid Value Customers
14286.0,23,510,8396.7,76.28,95.41,94.48,9202.9,Top Customers
14287.0,7,11,151.23,90.93,13.69,10.42,2347.75,Lost Customers
14288.0,211,17,413.85,38.52,21.03,31.56,2944.5,Lost Customers
14289.0,8,47,911.26,89.37,46.95,52.12,5615.65,Lost Customers
14290.0,10,172,4208.93,86.63,79.64,86.79,8462.1,High Value Customers
14291.0,1,497,7844.4,98.33,95.18,93.87,9493.2,Top Customers
14292.0,7,207,8887.9,90.93,83.31,94.87,9081.1,Top Customers
14293.0,2,120,3174.33,96.7,71.63,82.31,8126.45,High Value Customers
14294.0,406,23,375.34,21.18,27.91,28.9,2744.5,Lost Customers
14295.0,39,76,2316.06,67.27,60.33,76.19,7009.4,Mid Value Customers
14296.0,413,28,448.45,20.13,32.67,33.68,3134.45,Lost Customers
14297.0,17,64,1284.06,81.17,55.54,62.34,6312.45,Low Value Customers
14298.0,2,2868,90489.31,96.7,99.83,99.76,9932.2,Top Customers
14299.0,7,364,12827.77,90.93,92.12,97.07,9466.4,Top Customers
14300.0,18,3,43.2,80.18,4.01,2.63,1467.65,Lost Customers
14301.0,107,60,1956.23,48.99,53.83,72.33,6327.9,Low Value Customers
14302.0,430,28,742.9,17.37,32.67,46.3,3787.15,Lost Customers
14303.0,406,22,277.94,21.18,26.89,21.17,2288.75,Lost Customers
14304.0,222,99,1523.81,37.44,67.38,66.37,6233.35,Low Value Customers
14305.0,70,110,1803.76,56.34,69.72,70.48,6813.1,Low Value Customers
14306.0,50,48,3141.5,63.17,47.53,81.99,6882.9,Low Value Customers
14307.0,88,263,5063.08,51.57,87.39,89.53,8319.4,High Value Customers
14308.0,548,5,-849.45,9.62,6.13,0.34,346.9,Lost Customers
14309.0,7,195,3747.96,90.93,82.14,85.01,8503.7,High Value Customers
14310.0,432,22,492.1,17.05,26.89,35.7,3025.95,Lost Customers
14311.0,224,38,435.9,37.38,40.81,32.97,3598.35,Lost Customers
14312.0,46,180,3090.29,64.47,80.59,81.61,7873.3,Mid Value Customers
14313.0,623,1,-302.31,5.43,1.28,0.56,150.65,Lost Customers
14314.0,106,11,221.9,49.24,13.69,17.01,2084.85,Lost Customers
14315.0,20,137,3168.72,78.99,74.56,82.28,7947.05,Mid Value Customers
14316.0,421,32,1355.34,18.89,36.17,63.72,4873.05,Lost Customers
14317.0,64,24,508.58,57.8,28.9,36.45,3738.75,Lost Customers
14318.0,459,9,158.02,14.94,11.22,11.14,1173.4,Lost Customers
14319.0,423,27,476.95,18.51,31.66,35.07,3156.3,Lost Customers
14320.0,206,93,1204.12,38.84,65.7,60.38,5874.5,Lost Customers
14321.0,10,181,2198.58,86.63,80.78,75.14,7855.55,Mid Value Customers
14322.0,426,17,384.3,18.23,21.03,29.59,2531.8,Lost Customers
14323.0,114,41,574.26,48.13,42.86,39.67,4189.6,Lost Customers
14324.0,409,41,701.61,20.72,42.86,44.78,4059.5,Lost Customers
14325.0,569,18,245.48,8.53,22.26,18.98,1839.65,Lost Customers
14326.0,234,58,923.98,36.68,52.95,52.59,5031.15,Lost Customers
14327.0,162,106,1894.93,43.15,68.92,71.56,6650.65,Low Value Customers
14328.0,430,3,-445.06,17.37,4.01,0.49,407.8,Lost Customers
14329.0,8,571,9735.52,89.37,96.13,95.54,9479.15,Top Customers
14330.0,623,13,200.63,5.43,16.36,15.05,1400.0,Lost Customers
14331.0,123,28,462.66,47.11,32.67,34.4,3578.75,Lost Customers
14332.0,22,62,1943.51,77.15,54.77,72.16,6769.15,Low Value Customers
14333.0,63,19,351.45,58.45,23.5,27.33,3084.9,Lost Customers
14334.0,16,260,4292.98,82.19,87.11,87.04,8633.35,High Value Customers
14335.0,15,60,468.26,83.2,53.83,34.63,4767.55,Lost Customers
14336.0,16,90,1614.91,82.19,64.84,67.69,6901.0,Low Value Customers
14337.0,730,36,-658.63,0.8,39.46,0.39,1217.25,Lost Customers
14338.0,157,53,894.1,43.51,50.57,51.33,4992.9,Lost Customers
14339.0,234,27,600.66,36.68,31.66,40.66,3736.3,Lost Customers
14340.0,218,6,134.7,37.64,7.47,8.87,1276.55,Lost Customers
14341.0,44,267,4443.47,65.31,87.61,87.8,8436.95,High Value Customers
14342.0,20,37,842.74,78.99,40.06,49.97,5135.0,Lost Customers
14343.0,420,234,1088.91,19.07,85.3,57.52,6008.65,Low Value Customers
14344.0,126,230,3333.7,46.88,84.98,83.05,7820.35,Mid Value Customers
14345.0,38,6,108.98,67.8,7.47,6.11,1577.15,Lost Customers
14346.0,120,146,2315.75,47.43,76.3,76.17,7189.8,Mid Value Customers
14347.0,736,6,82.6,0.24,7.47,4.46,473.0,Lost Customers
14348.0,259,18,409.57,34.56,22.26,31.27,2906.05,Lost Customers
14349.0,9,31,133.5,87.86,35.44,8.75,2862.35,Lost Customers
14350.0,270,62,947.8,33.34,54.77,53.4,5080.2,Lost Customers
14351.0,164,1,51.0,43.0,1.28,2.81,837.95,Lost Customers
14352.0,156,47,1078.96,43.67,46.95,57.3,5215.05,Lost Customers
14353.0,214,25,376.5,38.15,29.79,28.96,3058.75,Lost Customers
14354.0,5,9,163.62,92.49,11.22,11.81,2373.5,Lost Customers
14355.0,365,60,1014.45,27.71,53.83,55.39,5077.0,Lost Customers
14356.0,59,38,666.94,59.72,40.81,43.57,4516.45,Lost Customers
14357.0,42,40,225.77,66.3,42.17,17.23,3207.25,Lost Customers
14358.0,388,26,384.3,23.79,30.7,29.57,2904.2,Lost Customers
14359.0,18,58,882.58,80.18,52.95,50.99,5595.65,Lost Customers
14360.0,31,117,2128.23,70.99,71.05,74.4,7288.35,Mid Value Customers
14361.0,578,14,214.71,7.97,17.58,16.22,1539.05,Lost Customers
14362.0,21,37,161.2,78.17,40.06,11.51,3007.4,Lost Customers
14363.0,401,8,227.47,21.73,10.01,17.35,1580.5,Lost Customers
14364.0,108,69,3717.35,48.82,57.55,84.87,7126.65,Mid Value Customers
14365.0,394,51,634.68,22.83,49.29,42.16,4139.95,Lost Customers
14366.0,524,1,136.0,11.05,1.28,9.16,707.95,Lost Customers
14367.0,7,530,9167.82,90.93,95.67,95.12,9465.65,Top Customers
14368.0,319,8,155.0,29.88,10.01,10.82,1343.6,Lost Customers
14369.0,641,26,469.13,4.39,30.7,34.69,2894.8,Lost Customers
14370.0,450,49,1092.13,15.55,48.15,57.61,4846.3,Lost Customers
14371.0,294,4,100.5,31.7,4.97,5.33,917.75,Lost Customers
14372.0,442,39,830.18,16.13,41.56,49.46,4209.05,Lost Customers
14373.0,357,4,76.55,28.51,4.97,4.02,797.85,Lost Customers
14374.0,540,7,108.0,10.17,8.78,6.06,749.25,Lost Customers
